570D1E38-F298-4FEF-A0D2-B5A926566139,ZSTFL,E135,20,26.3,2015-08-02 06:55:00.0000000,861H,21R,C10,1,2015-08-02 07:55:00.0000000,861,21R,C10,1,1,1,NULL,2015-08-02 02:27:00.0000000,2015-08-02 06:55:00.0000000,2015-08-02 02:28:00.0000000,2015-08-02 07:55:00.0000000,2015-08-02 07:55:00.0000000,NULL,2015-08-02 08:07:00.0000000,-267,0,LOC#,LOC#,FAJS,FASZ,SA8,SA8
21A3D6F4-71FE-4316-AF91-9E92EE66A494,ZSSJN,B738,34.3,38.5,2015-08-02 07:00:00.0000000,306,21L,B10,1,2015-08-02 08:00:00.0000000,172,21R,B10,1,1,1,NULL,2015-08-02 06:47:00.0000000,2015-08-02 07:00:00.0000000,2015-08-02 06:57:00.0000000,2015-08-02 08:00:00.0000000,2015-08-02 08:14:00.0000000,NULL,2015-08-02 08:29:00.0000000,-3,14,FACT,FACT,FAJS,FWCL,SA,SA
31231898-0AC0-429E-9D9E-95B6DE35BAA1,ZSSZG,A320,34.1,37.6,2015-08-02 07:05:00.0000000,471H,21R,C4,1,2015-08-02 08:05:00.0000000,471,21R,C4,1,1,1,NULL,2015-08-02 06:22:00.0000000,2015-08-02 07:05:00.0000000,2015-08-02 06:26:00.0000000,2015-08-02 08:05:00.0000000,2015-08-02 08:06:00.0000000,NULL,2015-08-02 08:22:00.0000000,-39,1,LOC#,LOC#,FAJS,FAEL,SA,SA
125FE05C-900C-4BBE-86BF-CBC4170BBA13,GCIVN,B747,64.4,70.6,2015-08-02 07:05:00.0000000,057,21L,E6,2,2015-08-02 19:15:00.0000000,054,21R,E6,1,2,2,NULL,2015-08-02 06:51:00.0000000,2015-08-02 07:05:00.0000000,2015-08-02 07:00:00.0000000,2015-08-02 19:15:00.0000000,2015-08-02 19:13:00.0000000,NULL,2015-08-02 19:25:00.0000000,-5,-2,EGLL,EGLL,FAJS,EGLL,BA,BA
D01367EE-92BC-4B12-BBD7-E664292FD665,ZSSYT,E135,20,26.3,2015-08-02 07:15:00.0000000,081,21R,C11,1,2015-08-02 08:05:00.0000000,082,21R,C11,1,1,1,NULL,2015-08-02 06:41:00.0000000,2015-08-02 07:15:00.0000000,2015-08-02 06:46:00.0000000,2015-08-02 08:05:00.0000000,2015-08-02 08:02:00.0000000,NULL,2015-08-02 08:15:00.0000000,-29,-3,FDSK,FDSK,FAJS,FDSK,SA8,SA8
89E29A0C-6226-4D8E-B8F3-8B34A849B255,ZSNMS,DH8D,28.4,32.8,2015-08-02 07:15:00.0000000,225H,21R,C15,1,2015-08-02 08:15:00.0000000,225,21R,C15,1,1,1,NULL,2015-08-02 06:33:00.0000000,2015-08-02 07:15:00.0000000,2015-08-02 06:40:00.0000000,2015-08-02 08:15:00.0000000,2015-08-02 08:15:00.0000000,NULL,2015-08-02 08:30:00.0000000,-35,0,LOC#,LOC#,FAJS,FAHS,SA1,SA1
F5FDD13A-84AB-4C6E-9298-4F02D477E0DF,HBJMM,A343,60.3,63.6,2015-08-02 07:15:00.0000000,288,21L,A8,1,2015-08-02 17:30:00.0000000,289,21R,A8,1,1,1,NULL,2015-08-02 07:14:00.0000000,2015-08-02 07:15:00.0000000,2015-08-02 07:22:00.0000000,2015-08-02 17:30:00.0000000,2015-08-02 17:30:00.0000000,NULL,2015-08-02 17:48:00.0000000,7,0,LSZH,LSZH,FAJS,LSZH,LX,LX
51B90D9D-ED29-4149-A345-D17AE74D7E0F,ZSTCB,E135,20,26.3,2015-08-02 07:25:00.0000000,836,21L,B9,1,2015-08-02 09:00:00.0000000,767,21R,B9,1,1,1,NULL,2015-08-02 07:11:00.0000000,2015-08-02 07:25:00.0000000,2015-08-02 07:18:00.0000000,2015-08-02 09:00:00.0000000,2015-08-02 09:00:00.0000000,NULL,2015-08-02 09:10:00.0000000,-7,0,FAKN,FAKN,FAJS,FAUP,SA8,SA8
59E119C7-22B1-41A2-B2F1-492FBE69E245,ZSPKV,B734,28.9,37,2015-08-02 07:30:00.0000000,110,21L,C3,1,2015-08-02 08:25:00.0000000,115,21R,C3,1,1,1,NULL,2015-08-02 07:00:00.0000000,2015-08-02 07:30:00.0000000,2015-08-02 07:10:00.0000000,2015-08-02 08:25:00.0000000,2015-08-02 08:24:00.0000000,NULL,2015-08-02 08:34:00.0000000,-20,-1,FACT,FACT,FAJS,FACT,S8,S8
D088F587-1EE8-4F7C-9AE6-370B0BC1868C,ZSSZD,A320,34.1,37.6,2015-08-02 07:30:00.0000000,314,21L,D45,1,2015-08-02 08:40:00.0000000,048,21R,D45,1,1,1,NULL,2015-08-02 07:09:00.0000000,2015-08-02 07:30:00.0000000,2015-08-02 07:18:00.0000000,2015-08-02 08:40:00.0000000,2015-08-02 08:37:00.0000000,NULL,2015-08-02 08:48:00.0000000,-12,-3,FACT,FACT,FAJS,FLHN,SA,SA
6DFD65B7-78C2-47C3-8F95-56F9D7360A3F,ZSTCO,BA46,26.2,28.6,2015-08-02 07:30:00.0000000,732,21L,C21,1,2015-08-02 08:40:00.0000000,110,21R,C21,1,1,1,NULL,2015-08-02 07:42:00.0000000,2015-08-02 07:30:00.0000000,2015-08-02 07:50:00.0000000,2015-08-02 08:40:00.0000000,2015-08-02 08:57:00.0000000,NULL,2015-08-02 09:07:00.0000000,20,17,FAPM,FAPM,FAJS,FVBU,SA8,SA8
2AE491E9-3B45-4A67-9589-0686DFDDBF02,A2ABR,AT42,0,0,2015-08-02 07:30:00.0000000,207,21L,G3,1,2015-08-02 09:15:00.0000000,212,21R,G3,1,1,1,NULL,2015-08-02 07:24:00.0000000,2015-08-02 07:30:00.0000000,2015-08-02 07:36:00.0000000,2015-08-02 09:15:00.0000000,2015-08-02 09:15:00.0000000,NULL,2015-08-02 09:31:00.0000000,6,0,FBSK,FBSK,FAJS,FBMN,BP,BP
D91A6FE6-852B-47BE-99B3-91854DE8A155,TFAMU,B744,59.6,70.6,2015-08-02 07:40:00.0000000,947,21L,D22,0,2015-08-02 12:00:00.0000000,947,21R,D22,1,0,0,NULL,2015-08-02 06:58:00.0000000,2015-08-02 07:40:00.0000000,2015-08-02 07:09:00.0000000,2015-08-02 12:00:00.0000000,2015-08-02 11:50:00.0000000,NULL,2015-08-02 12:07:00.0000000,-31,-10,OEJN,OEJN,FAJS,OEJN,SV,SV
BC8E952A-5404-44F6-AAF4-74ACBF42CE9C,TCJNM,A333,60.3,63.7,2015-08-02 07:50:00.0000000,040,21L,A5,0,2015-08-02 08:50:00.0000000,040,21R,A5,1,0,0,NULL,2015-08-02 09:50:00.0000000,2015-08-02 07:50:00.0000000,2015-08-02 10:05:00.0000000,2015-08-02 08:50:00.0000000,2015-08-02 11:25:00.0000000,NULL,2015-08-02 11:35:00.0000000,135,155,LTBA,LTBA,FAJS,FACT,TK,TK
4759266E-8217-434B-B4DE-A2688F845410,ZSSBA,B733,28.9,31,2015-08-02 07:55:00.0000000,6842,21L,F1,0,2015-08-02 07:00:00.0000000,6764,21R,F1,1,0,0,NULL,2015-08-02 07:28:00.0000000,2015-08-02 07:55:00.0000000,2015-08-02 07:38:00.0000000,2015-08-02 07:00:00.0000000,2015-08-02 09:34:00.0000000,NULL,2015-08-02 09:47:00.0000000,-17,154,FAEL,FAEL,FAJS,HKNA,980,980
000FBD24-40FA-4082-ACD6-094DFBD3E342,FHPJD,A388,79.8,72.7,2015-08-02 08:00:00.0000000,990,21L,E6,2,2015-08-02 16:50:00.0000000,995,21R,E6,1,2,2,NULL,2015-08-02 08:14:00.0000000,2015-08-02 08:00:00.0000000,2015-08-02 08:26:00.0000000,2015-08-02 16:50:00.0000000,2015-08-02 16:50:00.0000000,NULL,2015-08-02 17:03:00.0000000,26,0,LFPG,LFPG,FAJS,LFPG,AF,AF
BD89D478-DA41-4064-BAE6-3AF80FCB0F38,ZSZWO,B738,34.3,38.5,2015-08-02 08:10:00.0000000,118,21L,A12,1,2015-08-02 08:50:00.0000000,135,21R,A12,1,1,1,NULL,2015-08-02 07:51:00.0000000,2015-08-02 08:10:00.0000000,2015-08-02 07:58:00.0000000,2015-08-02 08:50:00.0000000,2015-08-02 08:50:00.0000000,NULL,2015-08-02 09:10:00.0000000,-12,0,FACT,FACT,FAJS,FACT,MN,MN
837F76F0-FB2E-4670-8AFD-2DE66903E834,ZSOAM,B734,28.9,36,2015-08-02 08:10:00.0000000,267H,21R,E11,1,2015-08-02 10:20:00.0000000,267,21R,E11,1,1,1,NULL,2015-08-02 09:05:00.0000000,2015-08-02 08:10:00.0000000,2015-08-02 09:14:00.0000000,2015-08-02 10:20:00.0000000,2015-08-02 10:51:00.0000000,NULL,2015-08-02 11:03:00.0000000,64,31,LOC#,LOC#,FAJS,FVHA,BA6,BA6
C2762BC8-F0B1-4458-B7B1-B583BEC3D84B,ZSOAV,B734,28.9,36,2015-08-02 08:25:00.0000000,238,21L,B13,0,2015-08-02 10:00:00.0000000,275,21R,B13,1,0,0,NULL,2015-08-02 08:11:00.0000000,2015-08-02 08:25:00.0000000,2015-08-02 08:21:00.0000000,2015-08-02 10:00:00.0000000,2015-08-02 10:00:00.0000000,NULL,2015-08-02 10:15:00.0000000,-4,0,FAPE,FAPE,FAJS,FYWH,BA6,BA6
0389F547-A28A-4A47-B8D4-DC255517AE34,ETAPL,B738,34.3,38.5,2015-08-02 08:30:00.0000000,024,21L,A8,1,2015-08-02 09:25:00.0000000,027,21R,A8,1,1,1,NULL,2015-08-02 08:34:00.0000000,2015-08-02 08:30:00.0000000,2015-08-02 08:45:00.0000000,2015-08-02 09:25:00.0000000,2015-08-02 09:45:00.0000000,NULL,2015-08-02 10:02:00.0000000,15,20,FWLI,FWLI,FAJS,FWCL,3W,3W
